PIN2,HOUSE_UNIT,PROPERTY_TYPE
16142260251013,1,2
16142260251014,1,2
16142260251015,1,2
16142260251016,1,2
16142260251017,1,2
16142260251018,1,2
16142270010000,3,3
16142270020000,3,3
16142270030000,3,3
16142270040000,0,5
16142270050000,0,5
16142270060000,6,4
16142270070000,0,5
16142270080000,2,3
16142270090000,2,3
16142270100000,0,5
16142270110000,2,3
16142270120000,2,3
16142270130000,0,5
16142270140000,2,3
16142270150000,0,5
16142270160000,2,3
16142270170000,2,3
16142270180000,3,3
16142270190000,1,1
16142270200000,4,3
16142270210000,0,5
16142270220000,0,5
16142270230000,0,5
16142270240000,2,3
16142270250000,2,3
16142270260000,3,3
16142270270000,2,3
16142270280000,3,3
16142270290000,1,1
16142270300000,0,5
16142270310000,0,5
16142270320000,2,3
16142270330000,2,3
16142270340000,3,3
16142270350000,3,3
16142270360000,3,3
16142270370000,2,3
16142270380000,3,3
16142270390000,0,5
16142270400000,3,3
16142270410000,2,3
16142270420000,1,1
16142270430000,2,3
16142270440000,1,1
16142270450000,1,1
16142270460000,0,5
16142270470000,0,5
16142280010000,0,5
16142280020000,0,5
16142280030000,0,5
16142280040000,0,5
16142280050000,0,5
16142280060000,0,5
16142280070000,0,5
16142280080000,0,5
16142280090000,0,5
16142280100000,0,5
16142280110000,0,5
16142280120000,0,5
16142280130000,0,5
16142280140000,0,5
16142280150000,0,5
16142280160000,0,5
16142280170000,0,5
16142280180000,0,5
16142280190000,0,5
16142280200000,0,5
16142280210000,0,5
16142280220000,3,3
16142280230000,0,5
16142280240000,0,5
16142280250000,2,3
16142280260000,0,5
16142280270000,0,5
16142280280000,0,5
16142280290000,0,5
16142280300000,0,5
16142280310000,0,5
16142280320000,0,5
16142280330000,0,5
16142280350000,0,5
16142280360000,0,5
16142280370000,0,5
16142280380000,0,5
16142280400000,0,5
16142280410000,0,5
16142280420000,0,5
16142280430000,0,5
16142280440000,0,5
16142280450000,0,5
16142280460000,0,5
16142280470000,0,5
16142280480000,0,5
16142280490000,0,5
16142280500000,0,5
16142280510000,0,5
16142290010000,0,5
16142290020000,0,5
16142290030000,0,5
16142290040000,0,5
16142290050000,0,5
16142290060000,0,5
16142290070000,0,5
16142290080000,0,5
16142290090000,0,5
16142290100000,0,5
16142290110000,0,5
16142290120000,0,5
16142290130000,0,5
16142290140000,0,5
16142290150000,0,5
16142290160000,0,5
16142290170000,0,5
16142290180000,0,5
16142290190000,0,5
16142290200000,0,5
16142290210000,0,5
16142290220000,0,5
16142290230000,0,5
16142290240000,0,5
16142290250000,0,5
16142290260000,0,5
16142290270000,0,5
16142290280000,0,5
16142290290000,0,5
16142290300000,0,5
16142290310000,0,5
16142290320000,0,5
16142290330000,0,5
16142290340000,0,5
16142290350000,0,5
16142290360000,0,5
16142290370000,0,5
16142290380000,0,5
16142290390000,0,5
16142290400000,0,5
16142290410000,0,5
16142290420000,0,5
16142290430000,0,5
16142290440000,0,5
16142290450000,0,5
16142290460000,0,5
16142290470000,0,5
16142290480000,0,5
16142290490000,0,5
16142290500000,0,5
16142290510000,0,5
16142290520000,0,5
16142300010000,0,5
16142300020000,0,5
16142300030000,0,5
16142300040000,0,5
16142300050000,0,5
16142300060000,0,5
16142300070000,0,5
16142300080000,0,5
16142300090000,0,5
16142300100000,0,5
16142300110000,0,5
16142300120000,0,5
16142300130000,0,5
16142300140000,0,5
16142300150000,0,5
16142300160000,0,5
16142300170000,0,5
16142300180000,0,5
16142310010000,0,5
16142310020000,0,5
16142310030000,0,5
16142310040000,0,5
16142310050000,0,5
16142310060000,0,5
16142310070000,0,5
16142310080000,0,5
16142310090000,0,5
16142310100000,0,5
16142310110000,0,5
16142310120000,0,5
16142310130000,0,5
16142310140000,0,5
16142310150000,0,5
16142310160000,0,5
16142310170000,0,5
16142310180000,0,5
16142310190000,0,5
16142310200000,0,5
16142310210000,0,5
16142320010000,0,5
16142320020000,0,5
16142320030000,0,5
16142320040000,0,5
16142320050000,0,5
16142320060000,0,5
16142320070000,0,5
16142320080000,0,5
16142320090000,0,5
16142320100000,0,5
16142320110000,0,5
16142320120000,0,5
16142320130000,0,5
16142320140000,0,5
16142320150000,0,5
16142320160000,0,5
16142320170000,0,5
16142320180000,0,5
16142320190000,0,5
16142320200000,0,5
16142320210000,0,5
16142320220000,0,5
16142320230000,0,5
16142320240000,0,5
16142320250000,0,5
16142320260000,0,5
16142320270000,0,5
16142320280000,0,5
16142320290000,0,5
16142320300000,0,5
16142320310000,0,5
16142320320000,0,5
16142320330000,0,5
16142320340000,0,5
16142320350000,0,5
16142320360000,0,5
16142320380000,0,5
16142320390000,0,5
16142320400000,0,5
16142320410000,0,5
16142320420000,0,5
16142320430000,0,5
16142320440000,0,5
16142320450000,0,5
16142320460000,0,5
16142320470000,0,5
16142320480000,0,5
16142320490000,0,5
16142320500000,0,5
16142320510000,0,5
16142320520000,0,5
16142320530000,0,5
16142320540000,0,5
16142320550000,0,5
16142320560000,0,5
16142320570000,0,5
16142320580000,0,5
16142320590000,0,5
16142320600000,0,5
16142320610000,0,5
16142320620000,0,5
16142320630000,0,5
16142320640000,0,5
16142320650000,0,5
16142320660000,0,5
16142320670000,0,5
16142320680000,0,5
16142320690000,0,5
16142320700000,0,5
16142320710000,0,5
16142320720000,0,5
16142320730000,0,5
16142320740000,0,5
16142320750000,0,5
16142320760000,0,5
16142320770000,0,5
16142320780000,0,5
16142320790000,0,5
16142320800000,0,5
16142320810000,0,5
16142320820000,0,5
16142320830000,0,5
16142320840000,0,5
16142320850000,0,5
16142320860000,0,5
16142320870000,0,5
16142320880000,0,5
16142320890000,0,5
16142320900000,0,5
16142320910000,0,5
16143000010000,4,3
16143000020000,0,5
16143000030000,0,5
16143000040000,0,5
16143010010000,0,5
16143010020000,0,5
16143010030000,0,5
16143010040000,0,5
16143010050000,0,5
16143010060000,0,5
16143010070000,3,3
16143010080000,0,5
16143010090000,0,5
16143010120000,2,3
16143010130000,3,3
16143010140000,2,3
16143010150000,2,3
16143010160000,1,1
16143010180000,3,3
16143010190000,2,3
16143010200000,2,3
16143010210000,2,3
16143010220000,0,5
16143010230000,2,3
16143010240000,0,5
16143010250000,0,5
16143010270000,0,5
16143010280000,0,5
16143010290000,0,5
16143010300000,0,5
16143010310000,0,5
16143010320000,0,5
16143010340000,2,3
16143020010000,0,5
16143020020000,0,5
16143020030000,0,5
16143020040000,0,5
16143020050000,0,5
16143020060000,0,5
16143020070000,0,5
16143020080000,0,5
16143020090000,0,5
16143020100000,0,5
16143020110000,0,5
16143020120000,2,3
16143020130000,0,5
16143020140000,0,5
16143020150000,0,5
16143020160000,0,5
16143020170000,0,5
16143020180000,3,3
16143020210000,2,3
16143020220000,3,3
16143020230000,3,3
16143020240000,0,5
16143020250000,2,3
16143020260000,0,5
16143020270000,1,1
16143020280000,0,5
16143020290000,3,3
16143020300000,2,3
16143020310000,2,3
16143020320000,0,5
16143020330000,0,5
16143020340000,2,3
16143020350000,0,5
16143020390000,6,4
16143020400000,0,5
16143020420000,0,5
16143020450000,1,1
16143020460000,0,5
16143020470000,0,5
16143030030000,0,5
16143030080000,3,3
16143030090000,0,5
16143030100000,0,5
16143030110000,0,5
16143030140000,0,5
16143030150000,0,5
16143030160000,0,5
16143030170000,0,5
16143030180000,0,5
16143030190000,16,4
16143030200000,0,5
16143030210000,0,5
16143030220000,0,5
16143030230000,0,5
16143030240000,0,5
16143030250000,0,5
16143030260000,0,5
16143030270000,0,5
16143030280000,0,5
16143040090000,0,5
16143040100000,0,5
16143040110000,0,5
16143040120000,0,5
16143040130000,0,5
16143040140000,0,5
16143040190000,2,3
16143040200000,2,3
16143040210000,2,3
16143040220000,3,3
16143040230000,2,3
16143040240000,2,3
16143040260000,2,3
16143040270000,1,1
16143040280000,0,5
16143040290000,0,5
16143040300000,15,4
16143040310000,15,4
16143040320000,15,4
16143040330000,9,4
16143040350000,0,5
16143040360000,0,5
16143040370000,0,5
16143040380000,0,5
16143040400000,0,5
16143040410000,0,5
16143040420000,2,3
16143050010000,0,5
16143050020000,2,3
16143050030000,2,3
16143050040000,2,3
16143050050000,3,3
16143050060000,3,3
16143050070000,2,3
16143050080000,2,3
16143050090000,2,3
16143050100000,2,3
16143050110000,0,5
16143050120000,0,5
16143050130000,3,3
16143050140000,2,3
16143050150000,3,3
16143050160000,2,3
16143050190000,0,5
16143050200000,0,5
16143050230000,0,5
16143050240000,0,5
16143050250000,0,5
16143050260000,0,5
16143050270000,0,5
16143050290000,3,3
16143050300000,0,5
16143050310000,2,3
16143050320000,2,3
16143050330000,1,1
16143050340000,2,3
16143050350000,3,3
16143050360000,2,3
16143050370000,2,3
16143050380000,2,3
16143050390000,2,3
16143050410000,2,3
16143050420000,2,3
16143050430000,0,5
16143050440000,0,5
16143050450000,0,5
16143050460000,2,3
16143050480000,2,3
16143050490000,0,5
16143050501001,1,2
16143050501002,1,2
16143050501003,1,2
16143050520000,0,5
16143060010000,15,4
16143060020000,3,3
16143060030000,0,5
16143060040000,0,5
16143060050000,0,5
16143060060000,2,3
16143060080000,2,3
16143060090000,2,3
16143060100000,3,3
16143060110000,1,1
16143060120000,1,1
16143060130000,1,1
16143060140000,3,3
16143060150000,2,3
16143060160000,2,3
16143060170000,2,3
16143060180000,0,5
16143060190000,0,5
16143060200000,0,5
16143060210000,1,1
16143060220000,6,4
16143060230000,2,3
16143060240000,1,1
16143060250000,2,3
16143060260000,2,3
16143060270000,0,5
16143060290000,2,3
16143060300000,3,3
16143060310000,2,3
16143060320000,2,3
16143060330000,2,3
16143060340000,0,5
16143060350000,3,3
16143060360000,0,5
16143060370000,0,5
16143060380000,13,4
16143060390000,2,3
16143060400000,3,3
16143060410000,3,3
16143060420000,0,5
16143060430000,0,5
16143060440000,0,5
16143060451001,1,2
16143060451002,1,2
16143060451003,1,2
16143060470000,3,3
16143070010000,15,4
16143070020000,15,4
16143070030000,15,4
16143070040000,15,4
16143070050000,15,4
16143070060000,3,3
16143070070000,15,4
16143070080000,12,4
16143070090000,2,3
16143070100000,15,4
16143070110000,15,4
16143070140000,15,4
16143070150000,15,4
16143070170000,3,3
16143070180000,2,3
16143070190000,3,3
16143070200000,3,3
16143070210000,15,4
16143070220000,15,4
16143070260000,0,5
16143070270000,0,5
16143070280000,0,5
16143070290000,0,5
16143070300000,3,3
16143070340000,0,5
16143070350000,0,5
16143070360000,0,5
16143070370000,0,5
16143070381001,1,2
16143070381002,1,2
16143070381003,1,2
16143070410000,3,3
16143070420000,3,3
16143080010000,12,4
16143080020000,2,3
16143080030000,15,4
16143080040000,15,4
16143080050000,1,1
16143080060000,2,3
16143080070000,15,4
16143080080000,15,4
16143080090000,15,4
16143080100000,15,4
16143080110000,2,3
16143080120000,3,3
16143080130000,2,3
16143080140000,2,3
16143080150000,0,5
16143080160000,2,3
16143080190000,0,5
16143080200000,3,3
16143080210000,15,4
16143080220000,0,5
16143080230000,0,5
16143080240000,2,3
16143080250000,0,5
16143080260000,0,5
16143080270000,2,3
16143080280000,2,3
16143080290000,3,3
16143080300000,2,3
16143080310000,3,3
16143080320000,0,5
16143080330000,0,5
16143080340000,2,3
16143080350000,2,3
16143080360000,3,3
16143080370000,2,3
16143080380000,0,5
16143080390000,2,3
16143080400000,2,3
16143080410000,15,4
16143090010000,0,5
16143090020000,2,3
16143090030000,1,1
16143090040000,2,3
16143090050000,2,3
16143090060000,1,1
16143090070000,0,5
16143090080000,3,3
16143090090000,2,3
16143090110000,2,3
16143090120000,0,5
16143090130000,3,3
16143090140000,3,3
16143090150000,2,3
16143090160000,1,1
16143090170000,3,3
16143090180000,0,5
16143090190000,0,5
16143090200000,0,5
16143090210000,0,5
16143090220000,2,3
16143090230000,1,1
16143090240000,2,3
16143090250000,0,5
16143090260000,2,3
16143090270000,1,1
16143090280000,0,5
16143090290000,2,3
16143090300000,2,3
16143090310000,0,5
16143090320000,2,3
16143090330000,2,3
16143090340000,1,1
16143090350000,3,3
16143090360000,1,1
16143090370000,0,5
16143090381001,1,2
16143090381002,1,2
16143090381003,1,2
16143100010000,0,5
16143100020000,0,5
16143100030000,0,5
16143100040000,2,3
16143100050000,2,3
16143100060000,2,3
16143100070000,2,3
16143100080000,3,3
16143100090000,2,3
16143100100000,2,3
16143100110000,3,3
16143100120000,0,5
16143100130000,1,1
16143100150000,2,3
16143100160000,2,3
16143100170000,2,3
16143100180000,0,5
16143100190000,1,1
16143100200000,2,3
16143100210000,0,5
16143100220000,3,3
16143100230000,2,3
16143100240000,2,3
16143100250000,2,3
16143100260000,2,3
16143100270000,3,3
16143100280000,2,3
16143100290000,2,3
16143100300000,3,3
16143100310000,2,3
16143100320000,2,3
16143100330000,2,3
16143100340000,0,5
16143100350000,2,3
16143100360000,0,5
16143100370000,12,4
16143100380000,0,5
16143100390000,0,5
16143100400000,0,5
16143100410000,0,5
16143100451001,1,2
16143100451002,1,2
16143110010000,0,5
16143110020000,9,4
16143110060000,0,5
16143110070000,15,4
16143110090000,0,5
16143110100000,3,3
16143110110000,2,3
16143110120000,3,3
16143110130000,3,3
16143110140000,0,5
16143110150000,15,4
16143110160000,15,4
16143110170000,3,3
16143110210000,0,5
16143110220000,3,3
16143110230000,3,3
16143110240000,3,3
16143110250000,3,3
16143110260000,19,4
16143110270000,0,5
16143110281001,1,2
16143110281002,1,2
16143110281003,1,2
16143110281004,1,2
16143110281005,1,2
16143110281006,1,2
16143110281007,1,2
16143110281008,1,2
16143110281009,1,2
16143110281010,1,2
16143110281011,1,2
16143110281012,1,2
16143110281013,1,2
16143110281014,1,2
16143110281015,1,2
16143110281016,0,7
16143110281017,0,7
16143110281018,0,7
16143110281019,0,7
16143110281020,0,7
16143110281021,0,7
16143110281022,0,7
16143110281023,0,7
16143110281024,0,7
16143110281025,0,7
16143110281026,0,7
16143110281027,0,7
16143110281028,0,7
16143110281029,0,7
16143110281030,0,7
16143110281031,0,7
16143110281032,0,7
16143110281033,0,7
16143120010000,4,3
16143120020000,8,4
16143120030000,2,3
16143120040000,2,3
16143120050000,0,5
16143120060000,0,5
16143120070000,2,3
16143120080000,3,3
16143120090000,2,3
16143120100000,2,3
16143120110000,3,3
16143120120000,3,3
16143120150000,1,1
16143120160000,1,1
16143120170000,2,3
16143120180000,0,5
16143120190000,0,5
16143120200000,2,3
16143120210000,0,5
16143120220000,0,5
16143120230000,6,4
16143120240000,2,3
16143120250000,3,3
16143120260000,0,5
16143120270000,2,3
16143120280000,0,5
16143120290000,1,1
16143120300000,2,3
16143120310000,2,3
16143120320000,2,3
16143120330000,3,3
16143120340000,3,3
16143120350000,0,5
16143120360000,3,3
16143120370000,2,3
16143120380000,0,5
16143120390000,0,5
16143120400000,3,3
16143120410000,3,3
16143120431001,1,2
16143120431002,1,2
16143120431003,1,2
16143120431004,1,2
16143120431005,1,2
16143120431006,1,2
16143120450000,3,3
16143120460000,0,5
16143130030000,0,5
16143130040000,0,5
16143130050000,2,3
16143130060000,2,3
16143130070000,3,3
16143130080000,2,3
16143130090000,2,3
16143130100000,2,3
16143130110000,0,5
16143130120000,2,3
16143130130000,2,3
16143130140000,2,3
16143130150000,3,3
16143130160000,2,3
16143130170000,1,1
16143130180000,0,5
16143130190000,1,1
16143130200000,0,5
16143130210000,2,3
16143130220000,2,3
16143130230000,0,5
16143130240000,2,3
16143130250000,0,5
16143130260000,0,5
16143130270000,0,5
16143130280000,2,3
16143130290000,2,3
16143130300000,0,5
16143130310000,3,3
16143130320000,1,1
16143130330000,2,3
16143130340000,3,3
16143130350000,3,3
16143130360000,3,3
16143130370000,2,3
16143130380000,2,3
16143130390000,0,5
16143130400000,4,3
16143130410000,2,3
16143130420000,2,3
16143130430000,2,3
16143130440000,0,5
16143130460000,0,5
16143130470000,0,5
16143130480000,0,5
16143130490000,0,5
16143130500000,2,3
16143140010000,16,4
16143140020000,2,3
16143140030000,3,3
16143140040000,3,3
16143140050000,2,3
16143140060000,0,5
16143140070000,2,3
16143140080000,3,3
16143140090000,2,3
16143140100000,3,3
16143140110000,0,5
16143140120000,2,3
16143140130000,3,3
16143140140000,2,3
16143140150000,0,5
16143140160000,2,3
16143140170000,9,4
16143140180000,2,3
16143140190000,3,3
16143140200000,2,3
16143140210000,2,3
16143140220000,0,5
16143140230000,0,5
16143140240000,0,5
16143140250000,0,5
16143140260000,0,5
16143140270000,2,3
16143140280000,2,3
16143140290000,3,3
16143140300000,4,3
16143140310000,3,3
16143140320000,0,5
16143140330000,0,5
16143140340000,0,5
16143140360000,3,3
16143140370000,1,1
16143140380000,0,5
16143140390000,0,5
16143140400000,0,5
16143140420000,4,3
16143140430000,0,5
16143140441001,1,2
16143140441002,1,2
16143140441003,1,2
16143140441004,1,2
16143140441005,1,2
16143140441006,1,2
16143140441007,1,2
16143140441008,1,2
16143140441009,1,2
16143140441010,1,2
16143140441011,1,2
16143140441012,1,2
16143150050000,15,4
16143150060000,7,4
16143150070000,3,3
